상품번호,상품명_기본,자체상품코드,카테고리 코드,이미지 저장소,이미지 경로,페이스북 광고 제품 피드 이미지명
1000003185,구찌 가디건,40300023,"002001003
002
002001",url,20/10/43/1000003185/,https://koodonkr.hgodo.com/uploads/product_meta_info/4/03/40300023/f.jpg
1000003186,버버리 셔츠,10400008,"003001004
003
003001",url,20/10/43/1000003186/,https://koodonkr.hgodo.com/uploads/product_meta_info/1/04/10400008/f.jpg
1000003187,오프화이트 스니커즈,30100016,"003003001
003
003003",url,20/10/43/1000003187/,https://koodonkr.hgodo.com/uploads/product_meta_info/3/01/30100016/f.jpg
1000003188,메종 마르지엘라 독일군 스니커즈,30100017,"003003001
003
003003",url,20/10/43/1000003188/,https://koodonkr.hgodo.com/uploads/product_meta_info/3/01/30100017/30100017_f.jpg
1000003191,루이비통 브라운 팜스프링스 PM 백팩,9876227,"003002001
003
003002",url,20/10/43/1000003191/,https://koodonkr.hgodo.com/reebonz_facebook_img/9876227.jpg
1000003192,셀린느 블루 벨트 토트백,9873496,"003002003
003
003002
003002002",url,20/10/43/1000003192/,https://koodonkr.hgodo.com/reebonz_facebook_img/9873496.jpg
1000003193,멀버리 블랙 토트백,9862122,"003002003
003
003002
003002002",url,20/10/43/1000003193/,https://koodonkr.hgodo.com/reebonz_facebook_img/9862122.jpg
1000003194,루이비통 로퍼,9876149,"002003006
002
002003",url,20/10/43/1000003194/,https://koodonkr.hgodo.com/reebonz_facebook_img/9876149.jpg
1000003196,샤넬 레드 플랩 숄더백,9879173,"003002002
003
003002
003002005",url,20/10/43/1000003196/,https://koodonkr.hgodo.com/reebonz_facebook_img/9879173.jpg
1000003199,펜디 바이더웨이 라지 토트백,20300038,"003002003
003
003002
003002002",url,20/10/43/1000003199/,https://koodonkr.hgodo.com/uploads/product_meta_info/2/03/20300038/20300038_f.jpg
1000003200,셀린느 브라운 트리오페 50 보스턴 토트백,9992868,"003002003
003
003002",url,20/10/43/1000003200/,https://koodonkr.hgodo.com/reebonz_facebook_img/9992868.jpg
1000003201,발렌티노 레드 락스터드 펌프스 구두,10029934,"003003002
003
003003",url,20/10/43/1000003201/,https://koodonkr.hgodo.com/reebonz_facebook_img/10029934.jpg
1000003202,프라다 그레이 비텔로 다이노 토트백,10026038,"003002003
003
003002",url,20/10/43/1000003202/,https://koodonkr.hgodo.com/reebonz_facebook_img/10026038.jpg
1000003204,펜디 그레이 스몰 토트백,10029948,"003002003
003
003002
003002002",url,20/10/43/1000003204/,https://koodonkr.hgodo.com/reebonz_facebook_img/10029948.jpg
1000003205,구찌 레드 뱀부 투웨이 토트백 (370831),10030303,"003002003
003
003002
003002002",url,20/10/43/1000003205/,https://koodonkr.hgodo.com/reebonz_facebook_img/10030303.jpg
1000003206,생로랑 블랙 더플 투웨이 토트백 (322049),10039031,"003002003
003
003002
003002002",url,20/10/43/1000003206/,https://koodonkr.hgodo.com/reebonz_facebook_img/10039031.jpg
1000003207,발렌티노 화이트 바운스 스니커즈,10034366,"003003001
003
003003",url,20/10/43/1000003207/,https://koodonkr.hgodo.com/reebonz_facebook_img/10034366.jpg
1000003208,루이비통 다미에 에벤 캔버스 클랩튼 백팩,10034369,"003002001
003
003002",url,20/10/43/1000003208/,https://koodonkr.hgodo.com/reebonz_facebook_img/10034369.jpg
1000003209,지방시 블랙 안티고나 라지 클러치,10036831,"003002004
003
003002",url,20/10/44/1000003209/,https://koodonkr.hgodo.com/reebonz_facebook_img/10036831.jpg
1000003211,프라다 블랙 두블레 사피아노 토트백,10029600,"003002003
003
003002
003002002",url,20/10/44/1000003211/,https://koodonkr.hgodo.com/reebonz_facebook_img/10029600.jpg
1000003213,구찌 베이지 가죽 구두,10025968,"003003002
003
003003",url,20/10/44/1000003213/,https://koodonkr.hgodo.com/reebonz_facebook_img/10025968.jpg
1000003214,구찌 네이비 가죽 구두,10025946,"003003002
003
003003",url,20/10/44/1000003214/,https://koodonkr.hgodo.com/reebonz_facebook_img/10025946.jpg
1000003215,지방시 블랙 뉴 나이팅게일 숄더백,10026011,"003002003
003
003002
003002002",url,20/10/44/1000003215/,https://koodonkr.hgodo.com/reebonz_facebook_img/10026011.jpg
1000003216,구찌 레드 위빙 핸들 숄더백,10026072,"003002002
003
003002",url,20/10/44/1000003216/,https://koodonkr.hgodo.com/reebonz_facebook_img/10026072.jpg
1000003217,보테가 베네타 핑크 로마 스몰 토트백,10027594,"003002003
003
003002
003002002",url,20/10/44/1000003217/,https://koodonkr.hgodo.com/reebonz_facebook_img/10027594.jpg
1000003218,발렌시아가 레드 메탈릭 엣지 시티 스몰 토트백 (432831),10029859,"003002003
003
003002
003002002",url,20/10/44/1000003218/,https://koodonkr.hgodo.com/reebonz_facebook_img/10029859.jpg
1000003219,샤넬 그레이 보이 플랩 미디움 숄더백,10034468,"003002002
003
003002
003002005",url,20/10/44/1000003219/,https://koodonkr.hgodo.com/reebonz_facebook_img/10034468.jpg
1000003220,지방시 실버 스틸 쿼츠 22mm 시계,9992855,"005002
005",url,20/10/44/1000003220/,https://koodonkr.hgodo.com/reebonz_facebook_img/9992855.jpg
1000003221,지방시 안티고나 클러치,50400007,"002002004
002
002002",url,20/10/44/1000003221/,https://koodonkr.hgodo.com/uploads/product_meta_info/5/04/50400007/f.jpg
1000003222,루이비통 스니커즈,30100018,"003003001
003
003003",url,20/10/44/1000003222/,https://koodonkr.hgodo.com/uploads/product_meta_info/3/01/30100018/f.jpg
1000003223,발렌티노 언타이틀 스니커즈,30100019,"003003001
003
003003",url,20/10/44/1000003223/,https://koodonkr.hgodo.com/uploads/product_meta_info/3/01/30100019/f.jpg
1000003224,버버리 그레이 울 플란넬 카 패딩 코트,9846288,"002001001
002
002001",url,20/10/44/1000003224/,https://koodonkr.hgodo.com/reebonz_facebook_img/9846288.jpg
1000003225,프라다 블랙 비텔로 다이노 투웨이 토트백,9876426,"003002003
003
003002
003002002",url,20/10/44/1000003225/,https://koodonkr.hgodo.com/reebonz_facebook_img/9876426.jpg
1000003226,루이비통 브라운 다미에 브레라 토트백,9873442,"003002003
003
003002",url,20/10/44/1000003226/,https://koodonkr.hgodo.com/reebonz_facebook_img/9873442.jpg
1000003227,끌로에 그레이 드류 숄더백,9883224,"003002002
003
003002
003002005",url,20/10/44/1000003227/,https://koodonkr.hgodo.com/reebonz_facebook_img/9883224.jpg
1000003228,보테가 베네타 블랙 인트레치아토 크로스백,9889434,"003002005
003
003002
003002002",url,20/10/44/1000003228/,https://koodonkr.hgodo.com/reebonz_facebook_img/9889434.jpg
1000003229,버버리 브라운 헨리 체인지갑,9889654,"003002005
003
003002
007
007001",url,20/10/44/1000003229/,https://koodonkr.hgodo.com/reebonz_facebook_img/9889654.jpg
1000003230,프라다 블랙 체인 크로스백,9889450,"003002005
003
003002
003002002",url,20/10/44/1000003230/,https://koodonkr.hgodo.com/reebonz_facebook_img/9889450.jpg
1000003231,버버리 블랙 체인 롱 부츠,9950751,"003003003
003
003003",url,20/10/44/1000003231/,https://koodonkr.hgodo.com/reebonz_facebook_img/9950751.jpg
1000003234,버버리 베이지 PVC 토트백,9948578,"003002003
003
003002
003002002",url,20/10/44/1000003234/,https://koodonkr.hgodo.com/reebonz_facebook_img/9948578.jpg
1000003235,샤넬 블랙 숄더백,9882074,"003002002
003
003002
003002003",url,20/10/44/1000003235/,https://koodonkr.hgodo.com/reebonz_facebook_img/9882074.jpg
1000003237,샤넬 네이비 선글라스,9899993,"007007
007",url,20/10/44/1000003237/,https://koodonkr.hgodo.com/reebonz_facebook_img/9899993.jpg
1000003239,구찌 브라운 뱀부 우드 핸들 투웨이 토트백,9905967,"003002003
003
003002
003002002",url,20/10/44/1000003239/,https://koodonkr.hgodo.com/reebonz_facebook_img/9905967.jpg
1000003240,보테가 베네타 오렌지 인트레치아토 위빙 크로스백,9905931,"003002005
003
003002
003002002",url,20/10/44/1000003240/,https://koodonkr.hgodo.com/reebonz_facebook_img/9905931.jpg
1000003241,버버리 베이지 체크 백팩,9882087,"003002001
003
003002",url,20/10/44/1000003241/,https://koodonkr.hgodo.com/reebonz_facebook_img/9882087.jpg
1000003242,구찌 베이지 실비 장지갑,9950642,"007001
007",url,20/10/44/1000003242/,https://koodonkr.hgodo.com/reebonz_facebook_img/9950642.jpg
1000003243,루이비통 키링,10030470,"007006
007",url,20/10/44/1000003243/,https://koodonkr.hgodo.com/reebonz_facebook_img/10030470.jpg
1000003244,지방시 블랙 판도라 링클 토트백,9950579,"003002003
003
003002
003002002",url,20/10/44/1000003244/,https://koodonkr.hgodo.com/reebonz_facebook_img/9950579.jpg
1000003245,셀린느 트라페제 미디움 토트백 (169543),9978202,"003002003
003
003002
003002002",url,20/10/44/1000003245/,https://koodonkr.hgodo.com/reebonz_facebook_img/9978202.jpg
1000003246,구찌 베이지 라지 숄더백,9950656,"003002002
003
003002",url,20/10/44/1000003246/,https://koodonkr.hgodo.com/reebonz_facebook_img/9950656.jpg
1000003247,구찌 PVC 수키 토트백,9964795,"003002003
003
003002",url,20/10/44/1000003247/,https://koodonkr.hgodo.com/reebonz_facebook_img/9964795.jpg
1000003248,루이비통 포쉐트 메티스 토트백,9949663,"003002003
003
003002
003002002
003002005",url,20/10/44/1000003248/,https://koodonkr.hgodo.com/reebonz_facebook_img/9949663.jpg
1000003249,버버리 브라운 패브릭 빈티지 체크 스니커즈 (4078684),9978052,"002003001
002
002003
003
003003
003003001",url,20/10/44/1000003249/,https://koodonkr.hgodo.com/reebonz_facebook_img/9978052.jpg
1000003250,루이비통 블랙 바빌론 BB 숄더백,9948929,"003002003
003
003002
003002002",url,20/10/44/1000003250/,https://koodonkr.hgodo.com/reebonz_facebook_img/9948929.jpg
1000003251,루이비통 블랙 에삐 빅토린 반지갑,9950560,"007001
007",url,20/10/44/1000003251/,https://koodonkr.hgodo.com/reebonz_facebook_img/9950560.jpg
1000003252,로로피아나 캐시미어 코트,40100053,"002001001
002
002001",url,20/10/44/1000003252/,https://koodonkr.hgodo.com/uploads/product_meta_info/4/01/40100053/f.jpg
1000003253,디올 실버 스틸 하트 목걸이,9992600,"007014
007",url,20/11/45/1000003253/,https://koodonkr.hgodo.com/reebonz_facebook_img/9992600.jpg
1000003254,루이비통 레드 에삐 카드홀더,9950530,"007001
007",url,20/11/45/1000003254/,https://koodonkr.hgodo.com/reebonz_facebook_img/9950530.jpg
1000003255,루이비통 브라운 PVC 피닉스 MM 토트백,9948995,"003002003
003
003002
003002002",url,20/11/45/1000003255/,https://koodonkr.hgodo.com/reebonz_facebook_img/9948995.jpg
1000003256,구찌 베이지 패브릭 수키 숄더백 (211944),9964658,"003002002
003
003002
003002003",url,20/11/45/1000003256/,https://koodonkr.hgodo.com/reebonz_facebook_img/9964658.jpg
1000003257,샤넬 블랙 그랜드 샤핑 숄더백,9963947,"003002002
003
003002",url,20/11/45/1000003257/,https://koodonkr.hgodo.com/reebonz_facebook_img/9963947.jpg
1000003258,버버리 베이지 PVC 체크 숄더백,9976532,"003002002
003
003002",url,20/11/45/1000003258/,https://koodonkr.hgodo.com/reebonz_facebook_img/9976532.jpg
1000003259,멀버리 레드 베이스워터 사첼 토트백,9948330,"003002003
003
003002",url,20/11/45/1000003259/,https://koodonkr.hgodo.com/reebonz_facebook_img/9948330.jpg
1000003261,페레가모 화이트 페이던트 더블 티 로퍼,10040785,"003003008
003
003003",url,20/11/45/1000003261/,https://koodonkr.hgodo.com/reebonz_facebook_img/10040785.jpg
1000003262,루이비통 쁘띠뜨 말 수플 토트백,9949623,"003002003
003
003002
003002002
003002005",url,20/11/45/1000003262/,https://koodonkr.hgodo.com/reebonz_facebook_img/9949623.jpg
1000003263,프라다 블루 사피아노 체인 미니 크로스백 (1BP012),9975205,"003002005
003
003002
003002002",url,20/11/45/1000003263/,https://koodonkr.hgodo.com/reebonz_facebook_img/9975205.jpg
1000003264,이자벨 마랑 카키 스웨이드 하이탑 스니커즈,10084543,"003003001
003
003003",url,20/11/45/1000003264/,https://koodonkr.hgodo.com/reebonz_facebook_img/10084543.jpg
1000003265,루이비통 브라운 팔라스 모노그램 숄더백,9949412,"003002003
003
003002
003002002",url,20/11/45/1000003265/,https://koodonkr.hgodo.com/reebonz_facebook_img/9949412.jpg
1000003266,페레가모 브라운 숄더백,9964666,"003002002
003
003002
003002003",url,20/11/45/1000003266/,https://koodonkr.hgodo.com/reebonz_facebook_img/9964666.jpg
1000003268,루이비통 버건디 페이던트 브레아 숄더백,9949274,"003002003
003
003002
003002002",url,20/11/45/1000003268/,https://koodonkr.hgodo.com/reebonz_facebook_img/9949274.jpg
1000003269,펜디 레드 미니 체인지갑 (8M0414),9975202,"007001
003
003002
003002005
007",url,20/11/45/1000003269/,https://koodonkr.hgodo.com/reebonz_facebook_img/9975202.jpg
1000003271,발렌시아가 그레이 엔벨로프 클러치,9978954,"003002004
003
003002
003002002
003002005",url,20/11/45/1000003271/,https://koodonkr.hgodo.com/reebonz_facebook_img/9978954.jpg
1000003272,루이비통 브라운 보부르 더비 플랫폼 로퍼,9977975,"003003008
002
002003
002003006
003
003003",url,20/11/45/1000003272/,https://koodonkr.hgodo.com/reebonz_facebook_img/9977975.jpg
1000003273,루이비통 네이비 락미 숄더백,9949429,"003002003
003
003002
003002002",url,20/11/45/1000003273/,https://koodonkr.hgodo.com/reebonz_facebook_img/9949429.jpg
1000003274,구찌 블랙 마이크로시마 에밀리 숄더백,10026133,"003002002
003
003002",url,20/11/45/1000003274/,https://koodonkr.hgodo.com/reebonz_facebook_img/10026133.jpg
1000003275,톰브라운 맨투맨,40500031,"002001005
002
002001",url,20/11/45/1000003275/,https://koodonkr.hgodo.com/uploads/product_meta_info/4/05/40500031/f.jpg
1000003276,페라가모 스튜디오 투웨이 토트백,20300039,"003002003
003
003002
003002002",url,20/11/45/1000003276/,https://koodonkr.hgodo.com/uploads/product_meta_info/2/03/20300039/20300039_f.jpg
1000003277,버버리 블랙 로퍼,10084561,"003003008
003
003003",url,20/11/45/1000003277/,https://koodonkr.hgodo.com/reebonz_facebook_img/10084561.jpg
1000003278,펜디 블랙 스몰 토트백,10041032,"003002003
003
003002
003002002",url,20/11/45/1000003278/,https://koodonkr.hgodo.com/reebonz_facebook_img/10041032.jpg
1000003279,루이비통 발리젯 BB 토트백,10084630,"003002003
003
003002
003002002
003002005",url,20/11/45/1000003279/,https://koodonkr.hgodo.com/reebonz_facebook_img/10084630.jpg
1000003280,브루넬로 쿠치넬리 반팔 상의,40200074,"002001002
002
002001",url,20/11/45/1000003280/,https://koodonkr.hgodo.com/uploads/product_meta_info/4/02/40200074/f.jpg
1000003281,로로피아나 셔츠,40400055,"002001004
002
002001",url,20/11/45/1000003281/,https://koodonkr.hgodo.com/uploads/product_meta_info/4/04/40400055/f.jpg
1000003282,톰브라운 셔츠,40400056,"002001004
002
002001",url,20/11/45/1000003282/,https://koodonkr.hgodo.com/uploads/product_meta_info/4/04/40400056/f.jpg
1000003283,로로피아나 코트,40100054,"002001001
002
002001",url,20/11/45/1000003283/,https://koodonkr.hgodo.com/uploads/product_meta_info/4/01/40100054/f.jpg
1000003284,브루넬로 쿠치넬리 넥타이,90900085,"007009
007",url,20/11/45/1000003284/,https://koodonkr.hgodo.com/uploads/product_meta_info/9/09/90900085/f.jpg
1000003285,토즈 로퍼,60600015,"002003006
002
002003",url,20/11/45/1000003285/,https://koodonkr.hgodo.com/uploads/product_meta_info/6/06/60600015/f.jpg
1000003288,토즈 로퍼,60600016,"002003006
002
002003",url,20/11/45/1000003288/,https://koodonkr.hgodo.com/uploads/product_meta_info/6/06/60600016/f.jpg
1000003289,로로피아나 세일링 워크 로퍼,60600017,"002003006
002
002003",url,20/11/45/1000003289/,https://koodonkr.hgodo.com/uploads/product_meta_info/6/06/60600017/f.jpg
1000003290,생로랑 핑크 토트백,10092203,"003002003
003
003002
003002002",url,20/11/45/1000003290/,https://koodonkr.hgodo.com/reebonz_facebook_img/10092203.jpg
1000003291,생로랑 핑크 레오파드 클러치,10092233,"003002004
003
003002",url,20/11/45/1000003291/,https://koodonkr.hgodo.com/reebonz_facebook_img/10092233.jpg
1000003292,루이비통 화이트 벨트,10091603,"007004
007",url,20/11/45/1000003292/,https://koodonkr.hgodo.com/reebonz_facebook_img/10091603.jpg
1000003293,버버리 블랙 헤이마켓 버킷백 (4057155),9976650,"003002002
003
003002
003002005",url,20/11/45/1000003293/,https://koodonkr.hgodo.com/reebonz_facebook_img/9976650.jpg
1000003294,프라다 블랙 토트백,10093730,"003002003
003
003002
003002002",url,20/11/45/1000003294/,https://koodonkr.hgodo.com/reebonz_facebook_img/10093730.jpg
1000003295,샤넬 버건디 체인 숄더백,10091370,"003002002
003
003002
003002005",url,20/11/45/1000003295/,https://koodonkr.hgodo.com/reebonz_facebook_img/10091370.jpg
1000003297,버버리 브라운 패브릭 하이탑 스니커즈,10092289,"002003001
002
002003
003
003003
003003001",url,20/11/45/1000003297/,https://koodonkr.hgodo.com/reebonz_facebook_img/10092289.jpg
1000003299,구찌 925 링 반지,10089193,"007011
007",url,20/11/45/1000003299/,https://koodonkr.hgodo.com/reebonz_facebook_img/10089193.jpg
1000003300,루이비통 블랙 카푸신 장지갑,9980139,"007001
007",url,20/11/45/1000003300/,https://koodonkr.hgodo.com/reebonz_facebook_img/9980139.jpg
1000003301,구찌 GG 로퍼,30800004,"003003008
003
003003
003003002",url,20/11/45/1000003301/,https://koodonkr.hgodo.com/uploads/product_meta_info/3/08/30800004/f.jpg
1000003302,프라다 베이지 페이던트 구두,9978173,"003003002
003
003003
003003008",url,20/11/45/1000003302/,https://koodonkr.hgodo.com/reebonz_facebook_img/9978173.jpg
